student_id,gender,age,parent_education,family_income,attendance_pct,internal_marks,assignments_submitted_pct,previous_grade,extracurricular,final_result
S01106,Female,19,Graduate,27984,80.0,54.7,63.5,C,Medium,Fail
S01107,Female,18,Primary,18266,75.9,66.5,51.6,C,Low,Fail
S01108,Male,19,Graduate,46160,81.9,61.4,87.4,B,High,Pass
S01109,Male,17,Graduate,32462,92.0,75.0,98.0,D,Low,Pass
S01110,Female,16,Graduate,16428,94.7,75.7,100.0,A,Low,Pass
S01111,Female,16,Postgraduate,25684,83.3,45.2,66.3,C,Medium,Fail
S01112,Female,22,Secondary,9494,84.2,63.9,85.9,C,Low,Pass
S01113,Male,16,Secondary,6114,74.9,54.2,74.3,A,High,Pass
S01114,Male,22,Postgraduate,20317,82.9,86.3,74.8,D,Medium,Pass
S01115,Male,18,Graduate,30067,88.6,65.4,81.1,F,Low,Fail
S01116,Male,22,Secondary,36657,74.3,53.3,70.8,B,Low,Pass
S01117,Female,17,Graduate,12394,79.0,83.2,64.0,B,None,Pass
S01118,Male,20,Primary,18190,89.2,68.8,78.0,B,None,Pass
S01119,Male,16,Primary,2000,100.0,77.9,85.0,A,Low,Pass
S01120,Female,18,Secondary,19358,84.2,79.3,86.5,C,None,Pass
S01121,Female,21,Secondary,2000,91.3,72.8,78.9,F,None,Pass
S01122,Other,20,Secondary,25455,88.0,66.1,73.8,D,Low,Fail
S01123,Male,16,Primary,25877,89.2,60.5,86.9,F,Medium,Pass
S01124,Female,16,Graduate,46504,66.4,59.7,60.3,D,Low,Fail
S01125,Male,22,Postgraduate,39297,78.1,58.4,81.1,B,Low,Pass
S01126,Female,21,Graduate,21830,76.8,62.5,62.6,B,Low,Pass
S01127,Female,22,Secondary,4092,80.1,65.7,71.5,B,Low,Pass
S01128,Male,16,Secondary,18944,93.3,29.1,76.1,A,High,Pass
S01129,Female,21,Secondary,52718,96.9,62.0,87.0,C,Low,Fail
S01130,Female,16,Graduate,14311,96.1,79.3,96.0,B,Low,Pass
S01131,Male,20,Primary,52011,73.4,76.6,62.8,C,High,Fail
S01132,Female,19,Secondary,24227,76.9,73.8,79.2,D,Low,Fail
S01133,Female,18,Secondary,2000,86.0,90.9,100.0,B,Medium,Pass
S01134,Male,17,Primary,20243,72.0,73.6,83.7,A,Medium,Pass
S01135,Other,17,Graduate,21531,70.6,80.9,75.9,C,Low,Fail
S01136,Male,21,Secondary,22242,77.8,59.4,60.3,C,Low,Pass
S01137,Male,20,Secondary,16911,82.0,61.8,69.7,C,Medium,Pass
S01138,Male,17,Graduate,10407,84.6,78.5,75.7,C,Low,Pass
S01139,Female,20,Graduate,37117,84.6,70.0,85.6,B,Low,Fail
S01140,Female,22,Graduate,2000,95.0,78.8,73.9,C,High,Fail
S01141,Female,20,Primary,2000,85.8,63.1,65.5,A,Low,Pass
S01142,Male,19,Primary,2000,83.7,69.0,79.5,A,Low,Pass
S01143,Other,21,Graduate,48827,86.8,74.2,74.0,A,Medium,Pass
S01144,Male,22,Secondary,25416,85.8,75.4,89.2,C,Medium,Pass
S01145,Male,21,Postgraduate,5316,91.8,94.3,81.7,C,None,Pass
S01146,Female,16,Primary,27806,83.9,49.6,59.7,D,Low,Fail
S01147,Male,18,Secondary,37613,98.2,85.5,98.9,B,Low,Pass
S01148,Male,20,Postgraduate,2000,82.9,69.7,89.8,C,None,Pass
S01149,Other,21,Secondary,36207,87.3,65.6,60.9,F,None,Fail
S01150,Female,17,Graduate,19771,95.0,65.6,89.7,B,Low,Pass
S01151,Female,22,Graduate,22819,82.2,95.6,85.2,C,None,Pass
S01152,Male,21,Postgraduate,13740,82.0,70.0,60.5,D,None,Fail
S01153,Male,18,Postgraduate,12463,88.3,73.9,65.2,F,Low,Pass
S01154,Female,17,Primary,47844,78.0,82.7,55.7,A,Low,Pass
S01155,Female,16,Secondary,6846,87.5,71.2,91.8,C,None,Fail
S01156,Male,22,Secondary,3628,82.9,60.5,96.9,F,Low,Fail
S01157,Other,16,Graduate,20468,75.5,93.4,77.2,A,Low,Pass
S01158,Female,22,Secondary,20974,88.6,86.4,88.0,B,High,Pass
S01159,Male,20,Secondary,2000,100.0,78.1,100.0,D,Low,Pass
S01160,Male,20,Secondary,2000,83.0,56.6,69.5,D,Low,Fail
S01161,Male,16,None,26714,80.0,48.7,88.3,D,Medium,Pass
S01162,Female,18,Primary,22357,64.7,39.7,52.4,B,Medium,Fail
S01163,Female,21,Secondary,2000,95.8,82.2,81.5,C,Low,Pass
S01164,Female,16,Graduate,7522,78.9,48.8,64.5,A,Medium,Fail
S01165,Male,19,Secondary,25892,81.0,83.6,76.3,C,Low,Pass
S01166,Female,17,Primary,33336,100.0,74.1,100.0,D,None,Pass
S01167,Female,21,Postgraduate,22354,69.7,66.1,62.9,C,Low,Pass
S01168,Male,22,Graduate,7277,60.1,69.4,58.1,C,None,Fail
S01169,Female,20,Secondary,13959,73.5,63.2,72.5,C,Low,Fail
S01170,Male,22,Graduate,41441,100.0,48.1,100.0,C,Medium,Pass
S01171,Female,22,Graduate,8240,84.6,84.6,64.5,C,Low,Pass
S01172,Female,18,Secondary,15516,98.8,90.9,83.1,D,Low,Fail
S01173,Male,16,Secondary,24115,85.5,68.6,68.9,B,None,Pass
S01174,Male,20,Primary,21822,72.6,68.0,60.1,C,Low,Fail
S01175,Male,18,Graduate,6055,65.9,61.5,82.5,C,Low,Pass
S01176,Female,21,Secondary,20633,75.5,100.0,79.3,F,Medium,Pass
S01177,Male,21,Secondary,32072,82.5,55.3,80.2,A,None,Pass
S01178,Female,17,Secondary,16212,100.0,100.0,88.7,A,Low,Pass
S01179,Female,19,Secondary,11311,92.0,77.7,94.3,C,Medium,Pass
S01180,Female,20,Primary,36699,69.0,62.4,60.7,D,Low,Pass
S01181,Male,20,Secondary,10285,77.3,86.5,74.6,B,Low,Pass
S01182,Female,20,Postgraduate,24122,72.6,77.4,51.5,C,Low,Fail
S01183,Female,18,Secondary,36725,93.4,77.4,77.4,D,Low,Pass
S01184,Female,19,Graduate,45826,91.5,80.4,75.5,B,High,Pass
S01185,Female,19,Graduate,28682,82.4,44.4,76.5,D,Medium,Pass
S01186,Female,17,Secondary,26966,79.6,39.8,64.4,C,Low,Pass
S01187,Female,18,Primary,38010,90.0,66.4,76.9,A,High,Fail
S01188,Female,18,Graduate,20624,81.0,53.5,68.0,B,Low,Pass
S01189,Other,17,Secondary,32170,70.6,67.1,68.5,C,Low,Fail
S01190,Male,16,Secondary,11285,85.4,65.9,79.5,D,Medium,Fail
S01191,Female,20,Secondary,20597,88.8,51.7,78.5,C,Low,Fail
S01192,Female,18,Graduate,22420,88.7,90.4,73.2,C,None,Pass
S01193,Male,17,Primary,35712,94.6,58.4,85.2,A,Low,Pass
S01194,Male,16,Graduate,2000,78.3,57.1,66.7,D,High,Fail
S01195,Other,16,Secondary,2489,70.8,58.8,47.4,C,Medium,Fail
S01196,Male,18,Secondary,21780,64.8,41.2,68.4,C,Low,Pass
S01197,Male,19,Primary,24535,81.2,59.3,60.3,C,Low,Fail
S01198,Female,22,Primary,12167,77.3,49.2,66.6,B,Low,Pass
S01199,Female,18,Graduate,24236,90.6,45.9,87.3,D,High,Fail
S01200,Female,20,Postgraduate,2000,85.9,84.8,78.1,C,Low,Pass
S01201,Female,18,Primary,39174,84.1,57.9,83.6,D,Low,Fail
S01202,Female,22,Graduate,34600,88.6,60.1,81.2,F,Low,Fail
S01203,Female,22,Secondary,25219,66.1,69.6,65.7,F,None,Fail
S01204,Male,17,Postgraduate,34650,96.4,50.9,92.2,F,Low,Pass
S01205,Female,19,Secondary,6704,72.4,70.6,63.7,A,High,Pass
S01206,Female,17,Graduate,29375,87.1,77.3,82.8,F,None,Fail
S01207,Female,19,Secondary,35397,85.5,81.4,96.9,D,High,Pass
S01208,Female,21,Secondary,59113,88.4,61.7,100.0,D,Low,Pass
S01209,Female,21,Secondary,15799,86.7,78.9,82.6,D,Medium,Pass
S01210,Male,19,Secondary,2646,86.5,82.4,79.2,C,Low,Pass
S01211,Female,16,Graduate,17821,90.2,94.3,78.9,C,Low,Pass
S01212,Female,21,Primary,45942,88.4,71.2,70.8,A,Low,Fail
S01213,Male,22,Primary,21575,86.2,64.8,78.8,A,High,Pass
S01214,Male,18,Postgraduate,65231,78.4,89.1,79.5,D,None,Pass
S01215,Female,18,Postgraduate,19494,81.1,99.5,87.4,D,None,Fail
S01216,Female,18,Postgraduate,10939,76.7,89.8,74.9,D,Low,Pass
S01217,Male,18,None,16806,74.8,52.2,57.0,B,Low,Pass
S01218,Male,16,Graduate,45668,76.8,100.0,48.4,C,High,Pass
S01219,Male,19,Graduate,28581,72.3,70.2,71.9,F,Low,Fail
S01220,Female,17,Secondary,12246,100.0,72.0,76.7,C,None,Pass
S01221,Female,16,Secondary,49232,99.9,77.5,96.3,C,Low,Fail
S01222,Male,19,Primary,38796,69.0,53.7,48.5,B,Medium,Fail
S01223,Male,20,None,28000,79.3,52.7,93.8,B,Low,Pass
S01224,Male,20,Primary,13446,86.9,51.2,59.1,D,Medium,Fail
S01225,Female,16,Secondary,17348,79.0,51.6,74.7,C,Low,Fail
S01226,Male,19,Graduate,31826,86.9,76.7,72.1,F,Low,Pass
S01227,Male,22,Secondary,10826,91.5,49.8,92.9,C,Low,Fail
S01228,Other,21,Secondary,16109,91.9,38.4,56.9,B,High,Fail
S01229,Female,17,Postgraduate,47698,92.8,58.1,98.2,A,None,Pass
S01230,Male,17,Secondary,2000,87.2,85.5,93.7,B,Medium,Pass
S01231,Female,20,Secondary,46297,100.0,79.8,100.0,D,Medium,Pass
S01232,Male,18,Secondary,20924,66.3,64.1,60.4,C,Medium,Pass
S01233,Female,21,Postgraduate,2000,78.7,51.0,53.9,D,None,Fail
S01234,Other,16,Secondary,68755,89.8,65.3,100.0,F,Low,Fail
S01235,Male,20,Primary,32830,75.7,54.9,73.2,C,Low,Pass
S01236,Other,22,Secondary,29732,84.5,68.8,81.7,C,Low,Pass
S01237,Female,19,Secondary,29760,95.8,71.7,82.4,B,Low,Pass
S01238,Male,19,Postgraduate,40823,94.4,52.4,100.0,B,Low,Pass
S01239,Female,22,Secondary,10713,78.2,58.3,70.1,B,None,Pass
S01240,Female,18,Primary,16254,71.3,77.2,53.0,B,Low,Fail
S01241,Male,17,Secondary,30444,73.3,50.1,82.1,C,Low,Fail
S01242,Female,18,Secondary,11623,63.9,74.1,65.9,D,None,Fail
S01243,Female,17,Secondary,26905,75.1,52.1,85.6,A,Low,Pass
S01244,Female,20,Secondary,38365,74.6,62.8,54.0,A,None,Fail
S01245,Female,20,Graduate,10567,85.0,68.6,63.1,D,Low,Fail
S01246,Male,16,Postgraduate,5220,73.2,46.9,73.4,C,Medium,Fail
S01247,Female,18,Secondary,21357,95.6,74.5,95.8,B,Low,Pass
S01248,Female,21,Primary,28250,92.8,51.1,80.2,B,Low,Pass
S01249,Female,20,Graduate,19187,92.1,59.7,70.2,B,Low,Pass
S01250,Female,20,Graduate,39938,100.0,74.2,100.0,D,Low,Fail
S01251,Male,21,Graduate,21968,86.3,77.5,72.6,C,Low,Pass
S01252,Female,17,Graduate,7926,77.8,72.9,57.4,C,None,Pass
S01253,Other,22,Graduate,18740,100.0,96.9,100.0,D,Medium,Pass
S01254,Other,17,Secondary,23782,93.4,70.0,94.4,F,Low,Fail
S01255,Female,18,Secondary,17102,89.0,74.6,71.8,C,Low,Fail
S01256,Male,20,Secondary,23462,87.9,72.5,87.6,C,Low,Fail
S01257,Female,21,None,34762,93.4,62.2,100.0,D,Low,Pass
S01258,Male,18,Primary,42973,77.1,84.5,63.6,C,Low,Pass
S01259,Female,16,Secondary,2000,100.0,66.2,65.8,B,Medium,Pass
S01260,Male,21,Graduate,26883,83.2,70.2,81.1,C,Low,Pass
S01261,Female,20,Graduate,36420,88.9,68.7,78.6,D,Medium,Fail
S01262,Female,22,Secondary,26265,82.3,94.2,84.9,F,Low,Pass
S01263,Male,19,Postgraduate,37778,94.1,71.0,81.9,C,High,Pass
S01264,Male,22,Postgraduate,43270,95.3,67.5,85.5,F,Low,Pass
S01265,Other,20,Secondary,14653,71.3,72.3,71.6,B,Low,Fail
S01266,Male,16,Graduate,30089,91.0,65.8,94.9,A,Medium,Pass
S01267,Female,18,Secondary,33822,77.9,65.5,62.2,A,Low,Pass
S01268,Female,18,Graduate,48076,77.7,47.4,82.1,C,Low,Fail
S01269,Male,17,Postgraduate,11381,89.5,65.4,80.0,D,Low,Pass
S01270,Other,16,Primary,29709,73.2,40.5,83.0,A,Low,Fail
S01271,Male,21,Secondary,47624,75.0,58.8,52.5,C,Medium,Pass
S01272,Male,19,Secondary,4461,78.1,69.1,86.2,D,Medium,Fail
S01273,Female,19,Postgraduate,22824,83.8,76.1,67.9,C,Medium,Pass
S01274,Male,17,Secondary,14514,88.1,57.8,46.5,B,None,Pass
S01275,Male,18,Secondary,17070,100.0,95.9,100.0,F,Low,Pass
S01276,Male,18,Graduate,15897,79.7,100.0,91.0,B,None,Pass
S01277,Female,22,None,21118,75.0,65.8,75.3,B,Medium,Pass
S01278,Male,18,Graduate,25749,78.5,53.9,61.5,B,None,Pass
S01279,Female,22,Secondary,31432,74.2,50.4,60.3,A,High,Fail
S01280,Female,18,Secondary,12849,93.9,76.0,88.8,A,Medium,Pass
S01281,Male,18,Secondary,46537,87.8,56.6,79.8,C,Medium,Pass
S01282,Male,19,Secondary,3970,80.8,77.5,92.7,A,High,Pass
S01283,Male,16,Graduate,19630,88.5,64.2,91.1,A,Low,Pass
S01284,Male,17,Secondary,41735,83.4,59.2,68.7,C,Low,Fail
S01285,Male,17,Secondary,39923,79.7,62.8,58.6,A,Low,Pass
S01286,Other,17,Secondary,27665,77.1,54.3,79.2,C,Medium,Fail
S01287,Female,18,Secondary,13795,81.9,50.3,84.8,F,Low,Fail
S01288,Male,21,Secondary,35893,75.4,68.0,66.2,C,Low,Pass
S01289,Female,17,Primary,6323,84.7,78.3,69.4,F,Low,Fail
S01290,Male,22,Secondary,19958,87.7,42.3,74.4,B,None,Fail
S01291,Male,18,Primary,2283,85.5,63.8,60.0,C,None,Pass
S01292,Male,20,Postgraduate,7853,86.2,100.0,90.7,C,Low,Pass
S01293,Male,18,Secondary,24307,86.8,68.3,78.9,F,Medium,Pass
S01294,Male,22,Secondary,26029,95.6,39.9,81.0,B,Low,Fail
S01295,Female,20,Secondary,23377,82.2,75.5,100.0,C,Low,Pass
S01296,Male,18,Secondary,30244,86.3,20.4,66.1,C,None,Fail
S01297,Female,19,Secondary,2000,81.1,82.2,87.4,D,Medium,Pass
S01298,Male,17,Postgraduate,19681,79.5,76.7,88.7,D,Low,Pass
S01299,Female,18,Graduate,33450,80.7,73.6,62.8,D,Low,Fail
S01300,Female,21,Secondary,20589,77.6,75.5,89.0,C,High,Pass
S01301,Male,22,Secondary,36867,82.2,47.3,82.3,C,Medium,Fail
S01302,Female,18,Secondary,22775,89.7,84.0,94.2,A,High,Pass
S01303,Male,18,Graduate,19135,87.0,72.9,85.9,B,Low,Pass
S01304,Male,19,Postgraduate,3360,86.0,93.3,84.2,D,Medium,Pass
S01305,Female,16,None,19730,82.3,52.0,74.6,D,Low,Fail
S01306,Female,22,Secondary,27458,77.6,57.4,59.0,D,Low,Fail
S01307,Female,17,Secondary,25091,93.9,74.8,70.6,B,None,Pass
S01308,Other,20,Secondary,21851,88.5,53.8,94.0,B,High,Pass
S01309,Other,21,Graduate,6286,87.9,85.2,100.0,C,Low,Pass
S01310,Male,19,Primary,44065,76.7,60.5,77.2,C,Medium,Pass
S01311,Male,17,None,2000,64.0,83.6,61.4,D,None,Fail
S01312,Male,16,Postgraduate,48360,74.6,48.9,75.0,D,Low,Fail
S01313,Male,17,Graduate,54446,65.1,65.4,67.5,B,Low,Pass
S01314,Female,20,Primary,33423,78.0,70.6,61.1,C,None,Pass
S01315,Female,16,Graduate,22107,71.6,57.2,78.2,A,Low,Fail
S01316,Male,17,Secondary,24310,74.2,93.2,72.1,F,Low,Pass
S01317,Male,17,Secondary,40037,78.0,73.2,51.8,B,Medium,Pass
S01318,Female,19,Secondary,24112,77.2,61.0,69.3,A,Low,Pass
S01319,Male,19,Graduate,14593,88.4,50.8,94.4,A,Low,Pass
S01320,Male,17,Primary,9714,76.2,55.0,65.6,D,Medium,Fail
S01321,Male,16,Secondary,46254,97.1,54.0,86.9,B,Low,Fail
S01322,Male,16,Graduate,38555,80.2,77.3,86.9,C,Medium,Pass
S01323,Male,18,Primary,2000,75.5,76.5,65.8,B,Low,Pass
S01324,Male,22,Graduate,25990,73.5,69.4,70.2,C,Medium,Fail
S01325,Male,19,Secondary,7513,100.0,64.7,86.3,D,None,Pass
S01326,Male,21,Secondary,2487,87.3,68.5,68.9,F,Low,Fail
S01327,Male,18,Graduate,34628,81.2,56.2,72.9,A,None,Pass
S01328,Female,16,Secondary,38100,88.4,89.5,93.6,C,Medium,Pass
S01329,Female,22,Secondary,26137,67.3,71.9,56.4,D,Medium,Fail
S01330,Female,22,Secondary,10499,90.3,24.4,91.0,D,Low,Fail
S01331,Other,22,Postgraduate,28216,84.0,88.6,75.9,C,Medium,Pass
S01332,Male,18,Graduate,14976,64.0,68.8,55.0,D,Medium,Fail
S01333,Female,21,Primary,46557,79.5,79.0,76.4,C,Low,Fail
S01334,Male,18,Primary,30655,84.9,76.9,70.8,A,Low,Pass
S01335,Female,18,Secondary,53409,88.3,49.9,81.0,C,Low,Fail
S01336,Female,18,Primary,15326,72.7,57.1,51.3,C,Low,Fail
S01337,Female,19,Postgraduate,42805,80.3,68.2,80.4,D,Medium,Pass
S01338,Female,21,Secondary,55501,89.9,59.0,100.0,D,Medium,Fail
S01339,Male,19,Secondary,2000,80.3,60.2,71.8,F,High,Pass
S01340,Male,17,Secondary,32114,93.3,75.5,96.1,A,None,Pass
S01341,Male,17,Secondary,38601,89.1,64.0,74.5,F,Medium,Fail
S01342,Female,21,Postgraduate,17136,95.2,71.8,88.2,C,Low,Pass
S01343,Female,22,Secondary,40443,68.0,80.1,52.2,D,Medium,Fail
S01344,Male,19,Secondary,36846,85.5,54.6,79.2,D,Low,Pass
S01345,Male,16,Primary,11932,96.9,56.6,95.8,C,Low,Pass
S01346,Female,20,Graduate,25800,91.3,59.8,89.8,B,Medium,Pass
S01347,Male,19,Primary,2000,79.0,34.2,66.7,C,None,Fail
S01348,Male,18,Graduate,5825,73.5,53.4,65.7,D,Low,Fail
S01349,Female,22,Primary,25165,68.4,49.0,68.8,D,Low,Fail
S01350,Female,19,Graduate,13987,92.8,50.8,74.8,F,Low,Pass
S01351,Female,18,None,39981,100.0,57.5,97.7,D,None,Fail
S01352,Female,16,Secondary,24427,82.9,62.6,69.3,A,Medium,Pass
S01353,Male,21,Secondary,13447,77.0,41.9,83.9,C,High,Fail
S01354,Female,22,Secondary,39583,73.8,78.5,63.2,B,None,Pass
S01355,Female,19,Secondary,33961,84.6,86.3,75.7,F,Medium,Pass
S01356,Female,21,Secondary,9821,100.0,80.9,100.0,C,None,Pass
S01357,Female,18,Primary,4219,85.9,59.2,90.8,B,Low,Pass
S01358,Male,21,Secondary,54904,87.8,54.7,89.3,C,High,Fail
S01359,Female,19,Secondary,24400,59.1,96.1,59.3,A,Medium,Pass
S01360,Male,16,Secondary,17100,74.2,47.8,79.6,C,Low,Fail
S01361,Female,20,Graduate,5818,72.7,70.2,71.8,A,Low,Pass
S01362,Male,18,Graduate,23570,79.4,74.4,87.7,F,Medium,Pass
S01363,Female,19,Postgraduate,19698,82.9,83.5,68.7,D,Medium,Pass
S01364,Female,17,Graduate,42775,95.6,85.1,91.7,B,Low,Pass
S01365,Female,20,Secondary,12423,89.2,36.4,76.8,A,Medium,Pass
S01366,Female,16,Graduate,15490,90.7,82.7,100.0,B,Low,Pass
S01367,Female,21,Graduate,38319,82.1,70.3,77.6,C,Low,Pass
S01368,Male,22,Primary,36070,77.2,65.2,67.0,C,Low,Pass
S01369,Other,19,Secondary,26774,73.8,67.6,55.1,C,Low,Fail
S01370,Female,19,Graduate,26160,78.7,64.4,76.9,C,None,Fail
S01371,Male,17,Graduate,17930,74.9,86.4,64.7,B,Medium,Pass
S01372,Male,21,Primary,6269,75.1,65.4,66.6,C,High,Fail
S01373,Female,16,Secondary,43486,90.9,98.8,93.0,F,Low,Pass
S01374,Other,22,Secondary,45374,69.2,79.1,51.3,B,None,Pass
S01375,Female,17,Primary,32163,70.8,59.5,66.2,A,Medium,Fail
S01376,Male,16,Secondary,33856,87.2,74.1,77.0,F,High,Fail
S01377,Female,18,Secondary,41257,84.8,52.4,73.9,A,Medium,Pass
S01378,Female,20,Secondary,35778,83.4,56.2,53.2,F,None,Pass
S01379,Female,21,Postgraduate,50602,76.4,88.7,81.5,F,High,Fail
S01380,Female,16,Secondary,47367,82.0,69.0,97.1,A,High,Pass
S01381,Male,22,Secondary,27650,71.5,76.8,64.0,B,None,Pass
S01382,Female,19,Primary,2000,84.8,72.6,91.5,F,Low,Fail
S01383,Female,17,Postgraduate,36967,82.8,85.2,67.9,B,Low,Pass
S01384,Female,20,Secondary,10140,82.1,94.3,78.1,C,Medium,Pass
S01385,Female,22,Secondary,49432,78.0,76.6,73.3,D,Low,Fail
S01386,Female,19,Secondary,49150,75.8,60.2,79.0,B,Low,Pass
S01387,Female,17,Secondary,25081,94.8,47.4,96.9,C,Medium,Pass
S01388,Male,20,Primary,41581,89.1,66.5,80.8,C,None,Pass
S01389,Male,20,Secondary,32786,80.2,61.6,74.7,D,Low,Fail
S01390,Male,19,Secondary,39045,83.1,53.4,76.7,F,High,Fail
S01391,Male,19,Secondary,9876,68.6,76.6,65.5,B,None,Pass
S01392,Male,22,Graduate,21877,98.5,62.2,93.6,A,Low,Pass
S01393,Female,20,Secondary,14446,92.8,46.7,100.0,C,Low,Fail
S01394,Female,22,Secondary,2000,85.9,63.9,89.6,A,Low,Pass
S01395,Female,21,Secondary,28168,90.9,49.2,100.0,B,Low,Fail
S01396,Other,21,Graduate,25347,93.4,52.6,100.0,C,None,Pass
S01397,Female,20,Graduate,12372,81.2,78.5,88.3,B,Low,Pass
S01398,Female,16,Primary,42007,80.1,78.8,80.6,B,Medium,Pass
S01399,Female,21,None,50062,100.0,74.8,83.2,D,Low,Pass
S01400,Other,18,Secondary,20277,88.3,75.5,79.3,C,Low,Pass
S01401,Female,16,Secondary,35844,97.4,48.2,100.0,C,Medium,Pass
S01402,Male,18,Graduate,2000,88.2,74.2,84.4,D,Low,Fail
S01403,Male,22,Graduate,25593,97.0,56.4,99.3,C,Low,Fail
S01404,Male,17,Primary,2000,84.4,77.6,63.6,B,High,Pass
S01405,Female,18,Postgraduate,43483,89.4,61.5,56.5,D,Low,Fail
S01406,Male,16,None,33765,70.4,64.2,56.5,C,Medium,Fail
S01407,Female,19,Primary,23928,89.9,55.7,89.9,C,Low,Fail
S01408,Male,18,Secondary,5424,88.4,74.4,92.4,C,Low,Pass
S01409,Male,19,Secondary,20027,85.8,65.6,89.9,A,Low,Pass
S01410,Male,22,Secondary,23832,96.0,49.3,92.9,C,Low,Fail
S01411,Male,21,Secondary,48286,68.3,36.1,62.3,C,Low,Pass
S01412,Male,22,Secondary,30945,80.7,67.2,57.3,A,Low,Pass
S01413,Male,21,Graduate,33615,80.0,80.7,78.7,A,Low,Pass
S01414,Male,19,Secondary,6838,78.6,71.8,75.3,B,Medium,Pass
S01415,Female,21,Postgraduate,10851,75.7,78.5,81.1,F,Medium,Pass
S01416,Female,16,Graduate,30144,78.5,70.3,55.8,C,Low,Fail
S01417,Male,21,Graduate,41930,76.1,57.9,66.7,C,Medium,Pass
S01418,Female,16,Graduate,12502,95.7,70.3,91.1,B,Low,Pass
S01419,Male,16,Primary,26168,95.4,70.8,58.0,B,Low,Fail
S01420,Male,21,Secondary,32648,90.8,67.3,97.2,B,Low,Pass
S01421,Male,17,Secondary,24202,71.1,84.6,60.9,D,None,Pass
S01422,Female,19,Graduate,25627,78.0,86.9,74.5,A,Low,Pass
S01423,Female,21,Secondary,24472,89.7,31.1,100.0,C,Low,Fail
S01424,Other,17,Postgraduate,45770,80.9,73.8,81.8,C,None,Fail
S01425,Other,18,Secondary,25284,79.8,74.3,66.1,C,High,Fail
S01426,Male,16,Secondary,24955,74.1,79.9,74.5,F,Low,Pass
S01427,Male,18,Secondary,2000,97.7,54.9,100.0,C,Low,Fail
S01428,Male,17,Secondary,2109,99.1,77.8,66.7,A,Medium,Pass
S01429,Female,16,Postgraduate,40262,80.4,86.1,88.7,B,Medium,Pass
S01430,Male,20,Secondary,17393,94.3,34.3,97.0,C,Low,Fail
S01431,Female,18,Primary,36390,72.1,85.8,72.2,D,None,Fail
S01432,Male,21,None,2000,85.9,51.3,66.1,C,None,Fail
S01433,Male,17,Graduate,12891,84.4,57.9,98.1,B,None,Pass
S01434,Female,22,Primary,26042,82.6,52.9,76.4,C,None,Fail
S01435,Other,21,Secondary,22493,92.0,75.8,83.0,A,None,Pass
S01436,Female,21,Secondary,11745,92.0,57.5,91.8,C,Medium,Pass
S01437,Female,16,Secondary,36215,83.7,75.4,66.5,D,High,Fail
S01438,Female,21,Graduate,13612,76.8,84.2,70.8,A,Medium,Pass
S01439,Female,22,Secondary,17050,71.0,64.0,83.9,B,None,Pass
S01440,Female,22,Postgraduate,37649,76.0,55.3,57.1,B,Medium,Pass
S01441,Female,21,None,20655,72.5,63.3,61.4,A,Low,Fail
S01442,Female,21,Graduate,26591,92.1,60.1,89.1,D,Low,Fail
S01443,Other,22,Primary,20628,89.9,75.2,59.2,F,Medium,Pass
S01444,Female,21,Secondary,10039,100.0,58.7,70.1,B,Low,Pass
S01445,Female,17,Secondary,6899,87.6,61.4,86.9,B,Low,Fail
S01446,Female,16,Secondary,44685,69.2,53.3,65.6,C,Low,Fail
S01447,Female,21,Secondary,5354,89.8,87.2,93.9,D,Medium,Fail
S01448,Male,22,Postgraduate,52455,88.6,89.3,74.8,C,Low,Pass
S01449,Male,20,Primary,9647,94.2,67.7,95.0,D,Medium,Pass
S01450,Female,16,Graduate,20723,77.2,65.1,73.3,C,Low,Pass
S01451,Female,20,Graduate,40073,81.1,53.7,77.3,D,Medium,Fail
S01452,Female,22,Postgraduate,21712,99.5,60.9,87.1,B,Low,Pass
S01453,Other,17,Secondary,21932,84.1,77.9,89.3,C,Low,Pass
S01454,Male,17,Secondary,15562,81.9,62.3,70.6,D,High,Fail
S01455,Female,19,Secondary,24219,65.6,50.4,63.4,B,High,Fail
S01456,Female,22,Secondary,21766,87.7,69.1,68.2,C,Low,Fail
S01457,Female,17,Postgraduate,49964,72.4,23.5,70.6,A,None,Fail
S01458,Male,21,Graduate,13254,88.3,59.5,78.5,D,Medium,Pass
S01459,Male,17,Primary,52580,83.2,70.1,67.3,C,High,Fail
S01460,Female,21,Secondary,19189,92.5,92.4,92.5,F,Low,Pass
S01461,Female,17,Secondary,23673,97.3,51.0,100.0,C,Low,Pass
S01462,Female,21,Postgraduate,11755,100.0,70.9,90.0,A,Medium,Pass
S01463,Male,19,Graduate,10118,76.6,62.8,77.7,A,None,Pass
S01464,Female,22,Primary,20646,57.7,76.2,33.5,D,Low,Fail
S01465,Female,17,Graduate,35939,84.4,47.7,59.5,C,Low,Fail
S01466,Other,16,Secondary,30966,71.9,100.0,56.5,B,Low,Pass
S01467,Female,16,Graduate,12329,85.6,72.6,58.7,D,Medium,Pass
S01468,Female,18,Graduate,35645,84.3,68.6,67.6,F,Low,Pass
S01469,Female,19,None,14617,92.9,55.7,100.0,A,Medium,Pass
S01470,Female,16,Secondary,31675,100.0,63.3,88.3,B,Low,Pass
S01471,Female,17,Secondary,37910,76.7,52.5,49.3,C,Medium,Fail
S01472,Female,21,Graduate,28159,82.8,48.5,73.2,A,Low,Pass
